row_idx,category,y_qwen,y_internvl,p_qwen,p_internvl,agreement_case
3929,descriptive,1,1,0.8962108825654123,0.7950429039303021,both_correct
3930,descriptive,1,1,0.8594481861842758,0.8054835466560537,both_correct
3931,descriptive,0,1,0.8615510646427054,0.8066273081119889,internvl_only
3932,descriptive,1,1,0.8287395658623257,0.7537991586836811,both_correct
3933,descriptive,1,1,0.9833710239199426,0.9401337069543956,both_correct
3934,descriptive,1,1,0.803458638556755,0.8373267488353675,both_correct
3935,descriptive,1,1,0.9820645665950208,0.9564090961727574,both_correct
3936,descriptive,1,1,0.9328713460578887,0.926146101453543,both_correct
3937,descriptive,1,1,0.754672100478066,0.623238843707579,both_correct
3938,descriptive,0,1,0.5456328704070382,0.6717872613942067,internvl_only
3939,descriptive,1,1,0.9440135766936569,0.8503400760221298,both_correct
3940,descriptive,1,1,0.823688817203663,0.8159839348618138,both_correct
3941,descriptive,1,1,0.8512643773733776,0.800623221590834,both_correct
3942,descriptive,0,0,0.8243753451442912,0.9031460555137306,both_wrong
3943,descriptive,1,1,0.9173364851590091,0.9446915113109762,both_correct
3944,descriptive,1,1,0.9635316511051794,0.9348074909049008,both_correct
3945,descriptive,1,0,0.9323727285277106,0.9245546245724507,qwen_only
3946,descriptive,1,1,0.9417142279946848,0.9536522921556618,both_correct
3947,descriptive,1,1,0.9162899330543819,0.8837270038587709,both_correct
3948,descriptive,0,1,0.8408257109232241,0.7653646128930796,internvl_only
3949,descriptive,1,1,0.8873564921225744,0.9345885381742516,both_correct
3950,descriptive,0,1,0.6793345043390308,0.6903179218617362,internvl_only
3951,descriptive,1,1,0.9003150358406259,0.776625943241074,both_correct
3952,descriptive,1,0,0.9272970816640311,0.8507052500986713,qwen_only
3953,descriptive,0,1,0.8677827047777609,0.9377555327758446,internvl_only
3954,descriptive,1,1,0.89226693976839,0.8375293481786691,both_correct
3955,descriptive,1,1,0.9635316511051794,0.9348074909049008,both_correct
3956,descriptive,1,1,0.960157880025418,0.981570013245209,both_correct
3957,descriptive,1,1,0.9282628566361627,0.9421188597182275,both_correct
3958,descriptive,1,0,0.9773965476035551,0.9578485281822605,qwen_only
3959,descriptive,1,0,0.9319383393509341,0.7914683438020235,qwen_only
3960,descriptive,1,0,0.8856696133118621,0.5590710273855578,qwen_only
3961,descriptive,1,1,0.8181092386742149,0.5994245056659264,both_correct
3962,descriptive,0,1,0.6854266967653552,0.696207360813794,internvl_only
3963,descriptive,0,1,0.75476046534166,0.6393770766939527,internvl_only
3964,descriptive,1,1,0.8802496957399208,0.8689557331035822,both_correct
3965,descriptive,0,1,0.8186908502463626,0.8125665215163433,internvl_only
3966,descriptive,1,1,0.961031512334856,0.9281848895859635,both_correct
3967,descriptive,1,1,0.8563191419545396,0.874207468655888,both_correct
3968,descriptive,1,1,0.9638084746051698,0.8853470402374523,both_correct
3969,descriptive,1,1,0.9644494737213345,0.9011979568463759,both_correct
3970,descriptive,0,1,0.7611101692501476,0.6607906174415445,internvl_only
3971,descriptive,1,1,0.803942351755296,0.9090072678644221,both_correct
3972,descriptive,1,1,0.7926421423865779,0.6860452701837073,both_correct
3973,descriptive,1,1,0.9656659402696051,0.9523425786630967,both_correct
3974,descriptive,0,1,0.7565316211604266,0.5960949185371691,internvl_only
3975,descriptive,1,1,0.88795813590329,0.877808670838842,both_correct
3976,descriptive,1,1,0.8504315022305664,0.861731956017393,both_correct
3977,descriptive,1,1,0.9594530121165581,0.8843403666482408,both_correct
3978,descriptive,1,1,0.9115560603422931,0.9021635680107785,both_correct
3979,descriptive,1,1,0.9690480414730652,0.9636691826019808,both_correct
3980,descriptive,1,1,0.8900991349852653,0.9690510254887027,both_correct
3981,descriptive,1,0,0.6318860868285425,0.2184535284377075,qwen_only
3982,descriptive,1,1,0.776305022577724,0.6151716451759227,both_correct
3983,descriptive,1,1,0.9215347629635529,0.9390860562265435,both_correct
3984,descriptive,1,1,0.9357706569204918,0.8946090635079536,both_correct
3985,descriptive,1,1,0.9003150358406259,0.776625943241074,both_correct
3986,descriptive,1,1,0.8743794377407506,0.7918720705318678,both_correct
3987,descriptive,1,1,0.813097811383099,0.7905120936874426,both_correct
3988,descriptive,1,1,0.9489591613397265,0.913326100556061,both_correct
3989,descriptive,1,1,0.9282628566361627,0.9421188597182275,both_correct
3990,descriptive,1,1,0.94517802812485,0.9747682771770997,both_correct
3991,descriptive,1,1,0.9731881160954414,0.9515928300441052,both_correct
3992,descriptive,1,1,0.8784516257493393,0.8480969906802132,both_correct
3993,descriptive,1,1,0.8574805192514363,0.8827928117171012,both_correct
3994,descriptive,1,1,0.8577318123176952,0.7650698026462796,both_correct
3995,descriptive,1,0,0.8170781918127585,0.5591120332024332,qwen_only
3996,descriptive,1,1,0.8877526320797495,0.8152035954423182,both_correct
3997,descriptive,1,1,0.9047466465463962,0.9259127804432581,both_correct
3998,descriptive,1,1,0.8885281470734052,0.9041789167352086,both_correct
3999,descriptive,1,1,0.9837850898436246,0.9497647795249041,both_correct
4000,descriptive,1,1,0.9831744783250018,0.9686074309520157,both_correct
4001,descriptive,1,1,0.970099865962326,0.9725482061259316,both_correct
4002,descriptive,1,1,0.9287373667058936,0.9581928370570436,both_correct
4003,descriptive,1,1,0.7899489840681466,0.8593836114719745,both_correct
4004,descriptive,1,1,0.8602567751920337,0.8129111937986273,both_correct
4005,descriptive,1,1,0.8316451453350767,0.7887962059448234,both_correct
4006,descriptive,1,1,0.9143720337075086,0.9260807776763695,both_correct
4007,descriptive,1,1,0.902286450637819,0.9143032281394462,both_correct
4008,descriptive,1,1,0.916800595335877,0.9485639418292348,both_correct
4009,descriptive,1,1,0.8471207524773082,0.938049028759155,both_correct
4010,descriptive,1,1,0.9798529234166801,0.9681722037300471,both_correct
4011,descriptive,1,1,0.9328046482830586,0.967698324006235,both_correct
4012,descriptive,1,1,0.9656550716456932,0.9663617651130443,both_correct
4013,descriptive,0,0,0.8724167236023116,0.9623714647423813,both_wrong
4014,descriptive,1,0,0.6778288784736665,0.2463510358241647,qwen_only
4015,descriptive,0,0,0.5206434534847623,0.49341396990657516,both_wrong
4016,descriptive,0,1,0.6972970471386243,0.6893894630550027,internvl_only
4017,descriptive,0,1,0.8185531460765408,0.7590172238870194,internvl_only
4018,descriptive,0,1,0.8232745271910845,0.8090020790571222,internvl_only
4019,descriptive,1,1,0.9322051620672432,0.9162343046819319,both_correct
4020,descriptive,0,1,0.8070072578682077,0.8166492370404165,internvl_only
4021,descriptive,1,1,0.9592174015038433,0.9577468429242322,both_correct
4022,descriptive,1,1,0.9133963781323728,0.8120606933074952,both_correct
4023,descriptive,1,1,0.9315337144005676,0.8982679090825259,both_correct
4024,descriptive,1,1,0.9256346651155437,0.8560332015898151,both_correct
4025,descriptive,1,1,0.9376113260575566,0.9342332327944299,both_correct
4026,descriptive,1,0,0.7364687873413553,0.7826579087094623,qwen_only
4027,descriptive,1,0,0.8623646459631072,0.740054003628915,qwen_only
4028,descriptive,1,0,0.9272970816640311,0.8507052500986713,qwen_only
4029,descriptive,1,1,0.9656659402696051,0.9523425786630967,both_correct
4030,descriptive,1,1,0.8832027130167686,0.8974508606349323,both_correct
4031,descriptive,1,1,0.7821260059239571,0.8522053312734855,both_correct
4032,descriptive,1,1,0.9503378150380977,0.9277672651808543,both_correct
4033,descriptive,1,1,0.9551079696871884,0.9353172070979677,both_correct
4034,descriptive,1,1,0.9374469480586582,0.9347343807796257,both_correct
4035,descriptive,1,1,0.937767467546815,0.8992920410554617,both_correct
4036,descriptive,0,0,0.814420675274288,0.6965952199989299,both_wrong
4037,descriptive,1,0,0.6778288784736665,0.2463510358241647,qwen_only
4038,descriptive,1,1,0.8065091543963516,0.7062270929492777,both_correct
4039,descriptive,1,0,0.9226565209307033,0.8416442037233112,qwen_only
4040,descriptive,1,1,0.7585536127595354,0.7141884199037793,both_correct
4041,descriptive,1,1,0.8729988508430468,0.8792495002803533,both_correct
4042,descriptive,1,1,0.8128714186433593,0.8534295125725726,both_correct
4043,descriptive,1,1,0.9826749697679411,0.9481077639322025,both_correct
4044,descriptive,1,1,0.9625171521360311,0.9815377654366014,both_correct
4045,descriptive,1,1,0.803458638556755,0.8373267488353675,both_correct
4046,descriptive,1,1,0.7804476330943755,0.8454618948564354,both_correct
4047,descriptive,1,1,0.8986322338899787,0.7290355435150963,both_correct
4048,descriptive,0,1,0.8269341591649304,0.7954933964073562,internvl_only
4049,descriptive,1,0,0.8577318123176952,0.7650698026462796,qwen_only
4050,descriptive,0,1,0.7065910827684568,0.6682541998046495,internvl_only
4051,descriptive,1,1,0.9453807807004582,0.8715391435283432,both_correct
4052,descriptive,1,1,0.7567323425677922,0.7356150921346013,both_correct
4053,descriptive,1,1,0.8293056637625416,0.6859311509386858,both_correct
4054,descriptive,1,1,0.9891423870065637,0.9630876746432185,both_correct
4055,descriptive,1,1,0.8967917336068866,0.9323888489167719,both_correct
4056,descriptive,0,1,0.803458638556755,0.8373267488353675,internvl_only
4057,descriptive,1,1,0.9323490340350044,0.9279859961133113,both_correct
4058,descriptive,1,1,0.8935013175161268,0.9700432319226079,both_correct
4059,descriptive,0,1,0.4640692174138113,0.4515242439505506,internvl_only
4060,descriptive,1,1,0.8904274388182026,0.7292892443484962,both_correct
4061,descriptive,1,1,0.896074670077148,0.8323859190802927,both_correct
4062,descriptive,1,1,0.8035660330353253,0.6484191264352933,both_correct
4063,descriptive,1,1,0.8849427517284685,0.890617958741562,both_correct
4064,descriptive,1,1,0.8979781895552922,0.9376604119397192,both_correct
4065,descriptive,1,1,0.9779416511267331,0.9531922328301261,both_correct
4066,descriptive,1,1,0.9660997908500661,0.9753767115815934,both_correct
4067,descriptive,1,1,0.9551079696871884,0.9353172070979677,both_correct
4068,descriptive,1,1,0.9445889611117313,0.936120422093417,both_correct
4069,descriptive,0,1,0.7626873843139619,0.9352100823894823,internvl_only
4070,descriptive,1,0,0.8605218763926189,0.9195602528542065,qwen_only
4071,descriptive,1,1,0.9476350824227108,0.9525773042048998,both_correct
4072,descriptive,1,1,0.8412421314337631,0.791695533062791,both_correct
4073,descriptive,1,1,0.901473991731449,0.7863511205560909,both_correct
4074,descriptive,1,1,0.8501038347293942,0.878394239182719,both_correct
4075,descriptive,1,1,0.824325215854182,0.7834218491729374,both_correct
4076,descriptive,1,1,0.9529509399098016,0.9659535693358087,both_correct
4077,descriptive,1,1,0.9083534247766059,0.8639144691295635,both_correct
4078,descriptive,1,1,0.9728751141289926,0.9695730336648376,both_correct
4079,descriptive,1,1,0.7927065661855106,0.953646826347773,both_correct
4080,descriptive,1,1,0.8469324874207891,0.9305882451927868,both_correct
4081,descriptive,1,0,0.8483357765554367,0.5812724649030852,qwen_only
4082,descriptive,1,1,0.9326301383542586,0.9275157112689407,both_correct
4083,descriptive,1,1,0.8755433824185956,0.9321253707252213,both_correct
4084,descriptive,1,1,0.809786640282835,0.6986866636178998,both_correct
4085,descriptive,1,1,0.8720944718503714,0.8172656527930561,both_correct
4086,descriptive,1,1,0.8796912988367636,0.8927657477979303,both_correct
4087,descriptive,0,1,0.9033685861324297,0.8880894496261064,internvl_only
4088,descriptive,0,0,0.9214083515392172,0.8190936355549016,both_wrong
4089,descriptive,1,1,0.8957312252426519,0.9441745222131812,both_correct
4090,descriptive,1,1,0.7987915761239529,0.9228969673698684,both_correct
4091,descriptive,1,1,0.8408257109232241,0.7653646128930796,both_correct
4092,descriptive,1,0,0.8769852864512946,0.8442869986110894,qwen_only
4093,descriptive,1,0,0.8389467077186928,0.6191128816351383,qwen_only
4094,descriptive,1,1,0.7767188744574133,0.6707339701403917,both_correct
4095,descriptive,1,1,0.9070304752328591,0.8036484123602291,both_correct
4096,descriptive,1,1,0.7981039395642221,0.8748257859176387,both_correct
4097,descriptive,1,1,0.837341777063387,0.7756920334681391,both_correct
4098,descriptive,1,1,0.9641942166770617,0.9678557355967516,both_correct
4099,descriptive,1,0,0.9441046602459776,0.9107497596237868,qwen_only
4100,descriptive,1,1,0.9750101883256225,0.9885925685884244,both_correct
4101,descriptive,1,1,0.8888728698822129,0.9554872144755151,both_correct
4102,descriptive,1,1,0.9361752433532663,0.7842636584342362,both_correct
4103,descriptive,1,1,0.8532527722017795,0.8936922456173322,both_correct
4104,descriptive,1,1,0.9296024500033951,0.8553999880105767,both_correct
4105,descriptive,1,1,0.8950746049058409,0.9001928543844364,both_correct
4106,descriptive,1,1,0.873440925432439,0.8833028446207732,both_correct
4107,descriptive,1,1,0.9235384191750464,0.9271334275278532,both_correct
4108,descriptive,1,0,0.8012468693588736,0.7710109836667187,qwen_only
4109,descriptive,1,1,0.9662688583599165,0.9144056765254021,both_correct
4110,descriptive,1,1,0.803458638556755,0.8373267488353675,both_correct
4111,descriptive,0,1,0.8496852557236599,0.8174101114001149,internvl_only
4112,descriptive,1,1,0.9194001877074516,0.9182354129539112,both_correct
4113,descriptive,1,0,0.6778288784736665,0.2463510358241647,qwen_only
4114,descriptive,1,1,0.8837804048602974,0.8998115737457761,both_correct
4115,descriptive,0,1,0.5403478847485585,0.6645321301479051,internvl_only
4116,descriptive,1,0,0.597360327489698,0.603681616859038,qwen_only
4117,descriptive,1,0,0.7767188744574133,0.6707339701403917,qwen_only
4118,descriptive,1,0,0.7373381918211983,0.5827909435574393,qwen_only
4119,descriptive,1,1,0.8823297290781974,0.8572035749779826,both_correct
4120,descriptive,1,1,0.9742894800876741,0.9383450262080391,both_correct
4121,descriptive,1,1,0.9214083515392172,0.8190936355549016,both_correct
4122,descriptive,0,1,0.8809648668211302,0.8711085744978532,internvl_only
4123,descriptive,1,1,0.9178069499015168,0.8906735962856597,both_correct
4124,descriptive,1,1,0.8758170723095027,0.8237045857535171,both_correct
4125,descriptive,1,0,0.6318860868285425,0.2184535284377075,qwen_only
4126,descriptive,1,0,0.8665884878672769,0.729519675376671,qwen_only
4127,descriptive,0,1,0.8132433643588238,0.7828895805020699,internvl_only
4128,descriptive,1,1,0.902177092668916,0.9025990657980386,both_correct
4129,descriptive,0,1,0.8020650739974697,0.7578483782001291,internvl_only
4130,descriptive,1,0,0.8158850069209733,0.8285797492190148,qwen_only
4131,descriptive,1,1,0.9594530121165581,0.8843403666482408,both_correct
4132,descriptive,1,1,0.949913185793761,0.9635145341512188,both_correct
4133,descriptive,1,1,0.980144999446449,0.9680423781325569,both_correct
4134,descriptive,1,1,0.9358033765951599,0.9237151086189126,both_correct
4135,descriptive,1,0,0.6318860868285425,0.2184535284377075,qwen_only
4136,descriptive,0,1,0.5456328704070382,0.6717872613942067,internvl_only
4137,descriptive,1,1,0.9120014536433468,0.8843468563483675,both_correct
4138,descriptive,1,1,0.9290258584011785,0.8946895065757974,both_correct
4139,descriptive,1,1,0.9191778966014679,0.8358964475479943,both_correct
4140,descriptive,1,1,0.874920085413049,0.870507135450502,both_correct
4141,descriptive,1,1,0.8377075115714141,0.8777322470698289,both_correct
4142,descriptive,1,1,0.9670474724367313,0.9505248708858023,both_correct
4143,descriptive,1,1,0.9666243324467767,0.9607725186633166,both_correct
4144,descriptive,1,1,0.9417142279946848,0.9536522921556618,both_correct
4145,descriptive,1,1,0.9473316699340789,0.9221348632172947,both_correct
4146,descriptive,1,1,0.9490827799196591,0.8669793656343585,both_correct
4147,descriptive,1,1,0.754672100478066,0.623238843707579,both_correct
4148,descriptive,1,1,0.8997627681804539,0.8801926644374057,both_correct
4149,descriptive,1,1,0.9562617958898895,0.948046954074141,both_correct
4150,descriptive,1,0,0.9496694564141595,0.8512879550796036,qwen_only
4151,descriptive,1,0,0.856669790009667,0.745204749026906,qwen_only
4152,descriptive,1,1,0.8672796743326163,0.7710330498096772,both_correct
4153,descriptive,1,1,0.9883434207032081,0.9658720703960526,both_correct
4154,descriptive,1,1,0.9214083515392172,0.8190936355549016,both_correct
4155,descriptive,1,1,0.9582926124976907,0.9644483487423661,both_correct
4156,descriptive,1,1,0.8624510001454883,0.9240734186425477,both_correct
4157,descriptive,1,1,0.8030257364464872,0.9177136867061692,both_correct
4158,descriptive,1,1,0.8849489859000169,0.8705809757909514,both_correct
4159,descriptive,1,1,0.8683599754378958,0.8794380049073957,both_correct
4160,descriptive,1,1,0.9595126347387997,0.8806131821717011,both_correct
4161,descriptive,0,1,0.7585536127595354,0.7141884199037793,internvl_only
4162,descriptive,1,1,0.8694254246787757,0.8866210781335979,both_correct
4163,descriptive,0,0,0.866437634554002,0.8805615593408154,both_wrong
4164,descriptive,1,1,0.9586104284037039,0.9358376759861331,both_correct
4165,descriptive,1,1,0.803458638556755,0.8373267488353675,both_correct
4166,descriptive,1,1,0.9214083515392172,0.8190936355549016,both_correct
4167,descriptive,1,1,0.849217911241381,0.9402259697714768,both_correct
4168,descriptive,1,1,0.8488393169060781,0.8202805192550553,both_correct
4169,descriptive,0,0,0.8483357765554367,0.5812724649030852,both_wrong
4170,descriptive,1,1,0.7633017316253057,0.6913993286621474,both_correct
4171,descriptive,1,1,0.9650872114219253,0.9766144979575685,both_correct
4172,descriptive,0,1,0.8204201343392048,0.7753310042279979,internvl_only
4173,descriptive,1,1,0.917063138384405,0.9673013492410139,both_correct
4174,descriptive,1,1,0.9118729044243087,0.9506881392178034,both_correct
4175,descriptive,0,1,0.9176793513776411,0.9464155826982054,internvl_only
4176,descriptive,1,1,0.8203617753316913,0.8392031202953225,both_correct
4177,descriptive,1,1,0.9650178796717075,0.9452806939910516,both_correct
4178,descriptive,1,1,0.9451597786371676,0.9137654013987483,both_correct
4179,descriptive,1,1,0.7924594975767396,0.8702535939459011,both_correct
4180,descriptive,0,0,0.6532369874553225,0.8252864979852456,both_wrong
4181,descriptive,1,1,0.8224130332816803,0.8274927120630134,both_correct
4182,descriptive,1,1,0.8338880695291037,0.5810866017451497,both_correct
4183,descriptive,1,1,0.902286450637819,0.9143032281394462,both_correct
4184,descriptive,1,1,0.8456440074747544,0.8971882144703445,both_correct
4185,descriptive,1,1,0.7962424538925066,0.743352340289865,both_correct
4186,descriptive,1,1,0.9545814813937001,0.9449394356190555,both_correct
4187,descriptive,1,0,0.9282628566361627,0.9421188597182275,qwen_only
4188,descriptive,1,1,0.9256521388960327,0.9816959636242488,both_correct
4189,descriptive,1,1,0.9003146937807576,0.839100820249773,both_correct
4190,descriptive,0,0,0.8781801889468253,0.8055722137123583,both_wrong
4191,descriptive,1,1,0.9480509694808841,0.8516712078811106,both_correct
4192,descriptive,1,0,0.7821950555177425,0.6863723955814744,qwen_only
4193,descriptive,1,1,0.8378711759662198,0.8242932457459557,both_correct
4194,descriptive,1,1,0.5920584736431413,0.6366240748122538,both_correct
4195,descriptive,1,1,0.9021294946693152,0.9427748731484928,both_correct
4196,descriptive,1,1,0.9117430429760736,0.9254890432677971,both_correct
4197,descriptive,1,1,0.9810116772048164,0.9423502635148264,both_correct
4198,descriptive,0,1,0.9214083515392172,0.8190936355549016,internvl_only
4199,descriptive,1,1,0.8496852557236599,0.8174101114001149,both_correct
4200,descriptive,1,1,0.919882408128563,0.9089366573224446,both_correct
4201,descriptive,0,0,0.6519284365779575,0.1758396239440739,both_wrong
4202,descriptive,1,1,0.8605218763926189,0.9195602528542065,both_correct
4203,descriptive,0,1,0.7640002028015487,0.5354919738458003,internvl_only
4204,descriptive,1,0,0.8122467380595912,0.7697388005112872,qwen_only
4205,descriptive,1,0,0.9191778966014679,0.8358964475479943,qwen_only
4206,descriptive,1,1,0.8361626297930888,0.902539320490154,both_correct
4207,descriptive,1,1,0.8795547465252386,0.8873735042087583,both_correct
4208,descriptive,1,1,0.9714563003573281,0.9397132542191916,both_correct
4209,descriptive,1,1,0.803458638556755,0.8373267488353675,both_correct
4210,descriptive,1,1,0.9562975777255143,0.9624755286184689,both_correct
4211,descriptive,1,1,0.8977598052744573,0.9338276702916785,both_correct
4212,descriptive,0,1,0.6851263858731071,0.8628780269590998,internvl_only
4213,descriptive,1,1,0.9145038239827314,0.952376215397846,both_correct
4214,descriptive,1,1,0.8577318123176952,0.7650698026462796,both_correct
4215,descriptive,1,1,0.608769551446609,0.7020489593745678,both_correct
4216,descriptive,1,1,0.8065091543963516,0.7062270929492777,both_correct
4217,descriptive,1,0,0.8186908502463626,0.8125665215163433,qwen_only
4218,descriptive,1,1,0.9096357123872136,0.9329074391321307,both_correct
4219,descriptive,1,1,0.9641942166770617,0.9678557355967516,both_correct
4220,descriptive,1,1,0.803458638556755,0.8373267488353675,both_correct
4221,descriptive,1,1,0.9287895623471287,0.9344278729642709,both_correct
4222,descriptive,1,1,0.631939829123426,0.6529361198513305,both_correct
4223,descriptive,1,0,0.7673512740388101,0.9015852065099982,qwen_only
4224,descriptive,0,0,0.6851263858731071,0.8628780269590998,both_wrong
4225,descriptive,0,0,0.8899394479001086,0.8879105926635761,both_wrong
4226,descriptive,1,1,0.9414564031435512,0.8657043269194816,both_correct
4227,descriptive,1,0,0.8517203272115897,0.7184248386624624,qwen_only
4228,descriptive,1,1,0.864190200490389,0.8805909474249267,both_correct
4229,descriptive,1,1,0.9183068648894938,0.9418331443712018,both_correct
4230,descriptive,1,1,0.9667100361242015,0.9844107712094798,both_correct
4231,descriptive,0,0,0.803458638556755,0.8373267488353675,both_wrong
4232,descriptive,1,1,0.9471064501544846,0.9572605067131182,both_correct
4233,descriptive,1,1,0.9631080025235933,0.9086332875380096,both_correct
4234,descriptive,0,1,0.6423740008597045,0.7774454698956861,internvl_only
4235,descriptive,1,1,0.8488828927733906,0.9366633352619378,both_correct
4236,descriptive,1,1,0.9045586849338147,0.9323886180976575,both_correct
4237,descriptive,1,0,0.7302984765807984,0.6302036573997829,qwen_only
4238,descriptive,1,0,0.783328167449474,0.5995412517936937,qwen_only
4239,descriptive,1,1,0.946817380617353,0.9487329402445099,both_correct
4240,descriptive,1,1,0.9179647571032681,0.9013786160009545,both_correct
4241,descriptive,1,1,0.9584315635573002,0.906810209627736,both_correct
4242,descriptive,1,1,0.9643163882144189,0.9415952654299085,both_correct
4243,descriptive,1,1,0.9603918776442139,0.9693963954772264,both_correct
4244,descriptive,1,1,0.9152428046608435,0.8713106853458489,both_correct
4245,descriptive,1,1,0.8866449000678907,0.8927105127759315,both_correct
4246,descriptive,1,1,0.8683091498899974,0.9483202119880849,both_correct
4247,descriptive,0,0,0.8322123831700124,0.8682807141740511,both_wrong
4248,descriptive,1,1,0.9332405146200963,0.9490172819841982,both_correct
4249,descriptive,0,1,0.8893662405254655,0.8617349450189888,internvl_only
4250,descriptive,1,1,0.9026777337545882,0.9419702490231856,both_correct
4251,descriptive,1,0,0.8254652770485458,0.7912904546662597,qwen_only
4252,descriptive,1,1,0.9662671496148245,0.9079791609184596,both_correct
4253,descriptive,1,1,0.9551079696871884,0.9353172070979677,both_correct
4254,descriptive,1,0,0.9208053522433853,0.8703645759921685,qwen_only
4255,descriptive,0,1,0.749247461208811,0.8906636345247106,internvl_only
4256,descriptive,1,1,0.8609885576184121,0.5529347531823334,both_correct
4257,descriptive,1,1,0.8729674953626568,0.8227178488814312,both_correct
4258,descriptive,0,1,0.75476046534166,0.6393770766939527,internvl_only
4259,descriptive,1,1,0.8201315932400406,0.7287141080798973,both_correct
4260,descriptive,1,1,0.9113592006771739,0.7968474975469847,both_correct
4261,descriptive,1,1,0.8943730002928056,0.9191708379238418,both_correct
4262,descriptive,0,1,0.8175216200500354,0.9479341226489939,internvl_only
4263,descriptive,1,1,0.9603187237182884,0.9492874361489447,both_correct
4264,descriptive,1,1,0.9578611027557644,0.9702322696762162,both_correct
4265,descriptive,1,1,0.9614478042776389,0.9652762439481803,both_correct
4266,descriptive,1,1,0.9392498258354484,0.9160813435442466,both_correct
4267,descriptive,1,1,0.6337311736013617,0.8131152293532544,both_correct
4268,descriptive,1,1,0.5456328704070382,0.6717872613942067,both_correct
4269,descriptive,1,1,0.9754991558852241,0.9774244964312645,both_correct
4270,descriptive,0,1,0.9023636573452477,0.8869745885883258,internvl_only
4271,descriptive,1,1,0.8877526320797495,0.8152035954423182,both_correct
4272,descriptive,1,1,0.8291909356510576,0.8715002183714441,both_correct
4273,descriptive,1,1,0.9305461180536982,0.9336409908962919,both_correct
4274,descriptive,1,1,0.9623099024783027,0.9023878374300612,both_correct
4275,descriptive,1,1,0.9655714886096028,0.9238200324526152,both_correct
4276,descriptive,1,1,0.9281683827356243,0.8730804162238531,both_correct
4277,descriptive,1,1,0.8805170113737754,0.9538511994789284,both_correct
4278,descriptive,0,0,0.5922182118727337,0.6776750729294934,both_wrong
4279,descriptive,1,0,0.6778288784736665,0.2463510358241647,qwen_only
4280,descriptive,1,1,0.8493660436367702,0.7751471374915234,both_correct
4281,descriptive,1,1,0.7709050402265211,0.6943639518647272,both_correct
4282,descriptive,1,1,0.8990986967183877,0.8430371804513496,both_correct
4283,descriptive,1,1,0.8641899094480568,0.8945152088486158,both_correct
4284,descriptive,1,1,0.9004952653099154,0.9295162917981512,both_correct
4285,descriptive,1,1,0.9635316511051794,0.9348074909049008,both_correct
4286,descriptive,1,1,0.803458638556755,0.8373267488353675,both_correct
4287,descriptive,1,1,0.8669245878330931,0.8785870673214894,both_correct
4288,descriptive,0,1,0.8272188218203836,0.9248586998664466,internvl_only
4289,descriptive,1,1,0.8856696133118621,0.5590710273855578,both_correct
4290,descriptive,1,0,0.814420675274288,0.6965952199989299,qwen_only
4291,descriptive,1,1,0.9197883762672653,0.8819362809399824,both_correct
4292,descriptive,1,0,0.8337926035351173,0.6973955520538525,qwen_only
4293,descriptive,1,1,0.938738431633497,0.8575368899336333,both_correct
4294,descriptive,1,1,0.9002324237582366,0.8937672088001556,both_correct
4295,descriptive,1,1,0.8386546979052932,0.8591779822878096,both_correct
4296,descriptive,1,1,0.9866925144024347,0.9669391136653933,both_correct
4297,descriptive,1,1,0.803458638556755,0.8373267488353675,both_correct
4298,descriptive,1,0,0.9282628566361627,0.9421188597182275,qwen_only
4299,descriptive,1,1,0.9256346651155437,0.8560332015898151,both_correct
4300,descriptive,1,1,0.7159195955889369,0.9124015002690998,both_correct
4301,descriptive,1,1,0.754672100478066,0.623238843707579,both_correct
4302,descriptive,1,1,0.8727578879682008,0.832918827725804,both_correct
4303,descriptive,0,1,0.702115818051133,0.6666841853563469,internvl_only
4304,descriptive,1,1,0.9053778149070015,0.8285589575764439,both_correct
4305,descriptive,1,1,0.8386546979052932,0.8591779822878096,both_correct
4306,descriptive,1,1,0.9525830848241847,0.9333874267015244,both_correct
4307,descriptive,1,1,0.966416714131261,0.9563493385022608,both_correct
4308,descriptive,1,0,0.803458638556755,0.8373267488353675,qwen_only
4309,descriptive,1,1,0.9516152223377814,0.9554791777523208,both_correct
4310,descriptive,1,1,0.9364143575278782,0.763423015874952,both_correct
4311,descriptive,1,1,0.8856696133118621,0.5590710273855578,both_correct
4312,descriptive,1,1,0.814420675274288,0.6965952199989299,both_correct
4313,descriptive,1,1,0.7920440332442413,0.8026528084729734,both_correct
4314,descriptive,1,1,0.9384740850926031,0.9415944542848386,both_correct
4315,descriptive,1,1,0.8035660330353253,0.6484191264352933,both_correct
4316,descriptive,1,1,0.8380080720548678,0.8798774141650774,both_correct
4317,descriptive,1,1,0.8835265035048663,0.8851109704021435,both_correct
4318,descriptive,1,1,0.9653111699245135,0.9695872217557479,both_correct
4319,descriptive,1,0,0.9672602327949976,0.9103706435796204,qwen_only
4320,descriptive,1,0,0.9315337144005676,0.8982679090825259,qwen_only
4321,descriptive,1,1,0.8725221192348743,0.9331422503395987,both_correct
4322,descriptive,1,0,0.6519284365779575,0.1758396239440739,qwen_only
4323,descriptive,0,1,0.6778288784736665,0.2463510358241647,internvl_only
4324,descriptive,1,1,0.8447729197512475,0.7413459140359597,both_correct
4325,descriptive,1,1,0.7933060924330497,0.715525770249321,both_correct
4326,descriptive,1,1,0.804971414687583,0.7288579028793202,both_correct
